帖子id,帖子标题,帖子点赞数,帖子评论数,comment_level,comment_id,parent_comment_id,user_id,content,comment_time,location,like_count,reply_count,char_len,post_category,robot_status,human_role,effective_token_count,robot_status_group,topic,topic_prob
69e59e520000000022027a90,"花田里犯了错|机器人马拉松正赛搞笑赏析

",,2593.0,1,69e5e248000000001401c017,,5f663e22000000000101e313,机器人🤖撞了车算谁的责任[偷笑R],2026.04.20,河北,16.0,6.0,17,弱势|观众,弱势,观众,3,弱势,0,0.3179797822243912
69e43b14000000001a02e095,"好萌的小黑仔跑马拉松

",,2760.0,1,69e487ec000000001401c82c,,55fbd7c267bc657a4139418f,机器人：屁眼子凉飕飕耶,2026.04.19,广东,8.0,1.0,11,弱势|服务者,弱势,服务者,3,弱势,0,0.3179797822243912
69e48d54000000002102e178,"😭亦庄机器人半马最感人一幕

",,1589.0,1,69e4a340000000001401e405,,57e5c1836a6a69473eb75402,这是华北电力大学的机器人耶,2026.04.19,北京,4.0,0.0,13,弱势|保护者,弱势,保护者,2,弱势,0,0.3179797822243912
69e48d54000000002102e178,"😭亦庄机器人半马最感人一幕

",,1589.0,1,69e4bda8000000001401bc21,,646cc5680000000011001f98,我能造出这个机器人，我也稀罕,2026.04.19,广东,3.0,0.0,14,弱势|保护者,弱势,保护者,4,弱势,0,0.3179797822243912
69e59e520000000022027a90,"花田里犯了错|机器人马拉松正赛搞笑赏析

",,2593.0,1,69e6b192000000001401e40e,,60387bba00000000010042e9,什么时候能有机器人足球赛啊？,2026.04.21,加拿大,3.0,2.0,14,弱势|观众,弱势,观众,2,弱势,0,0.3179797822243912
69e59e520000000022027a90,"花田里犯了错|机器人马拉松正赛搞笑赏析

",,2593.0,1,69e7ab10000000002b037d51,,5f3fc62f000000000101c738,现在全民都在手搓机器人了吗？,2026.04.22,美国,2.0,0.0,14,弱势|观众,弱势,观众,3,弱势,0,0.3179797822243912
69e59e520000000022027a90,"花田里犯了错|机器人马拉松正赛搞笑赏析

",,2593.0,1,69e60ae6000000001401d831,,5c2f86f80000000005039415,删了吧。。。。重仓机器人的不活了呗,2026.04.20,四川,2.0,0.0,17,弱势|观众,弱势,观众,4,弱势,0,0.3179797822243912
69e48d54000000002102e178,"😭亦庄机器人半马最感人一幕

",,1589.0,1,69e4ad58000000001401e80d,,633d179d000000001802aa8e,哈哈哈哈哈  机器人好委屈,2026.04.19,内蒙古,1.0,0.0,13,弱势|保护者,弱势,保护者,2,弱势,0,0.3179797822243912
69e43b14000000001a02e095,"好萌的小黑仔跑马拉松

",,2760.0,1,69e471dc000000001401a014,,650552480000000016038691,机器人：我大腿根磨破了[捂脸R],2026.04.19,安徽,1.0,0.0,16,弱势|服务者,弱势,服务者,3,弱势,0,0.3179797822243912
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e5352b000000001401e801,,5bcdb595f2a6c500018933f0,小屁机器人,2026.04.20,贵州,0.0,0.0,5,弱势|观众,弱势,观众,2,弱势,0,0.3179797822243912
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e4fc70000000001401e00c,,6867ed7c000000001d00866a,像动画片出来的机器人,2026.04.20,江苏,0.0,0.0,10,弱势|观众,弱势,观众,2,弱势,0,0.3179797822243912
69e43b14000000001a02e095,"好萌的小黑仔跑马拉松

",,2760.0,1,69e4701c000000002b027bf1,,5e2a7f77000000000100b25e,机器人不能上顺风车吗,2026.04.19,新加坡,0.0,0.0,10,弱势|服务者,弱势,服务者,2,弱势,0,0.3179797822243912
